pid,file_size_bytes,file_exists
POST00000326,2334728,True
POST00000620,651880,True
POST00002763,881570,True
POST00000866,2718939,True
POST00001319,4299607,True
POST00003252,4990800,True
POST00003573,29676293,True
POST00001384,3032652,True
POST00002871,2554955,True
POST00001280,3362438,True
POST00002320,3682597,True
POST00001628,24459744,True
POST00002517,4495781,True
POST00001840,13183772,True
POST00003136,879769,True
POST00000437,10369819,True
POST00000852,11395612,True
POST00003310,12008665,True
POST00000948,19839086,True
POST00001617,7335611,True
POST00000001,2630005,True
POST00001116,5138797,True
POST00002712,1732940,True
POST00003003,2926440,True
POST00001155,1219427,True
POST00003434,3272115,True
POST00001437,4093293,True
POST00000623,5186084,True
POST00002987,589354,True
POST00001142,25095462,True
POST00002410,2693159,True
POST00000208,963427,True
POST00002747,1864754,True
POST00002001,9619334,True
POST00000978,7107008,True
POST00002164,1298547,True
POST00003662,4214407,True
POST00003193,1609007,True
POST00003111,992453,True
POST00000749,12188338,True
POST00001775,1861991,True
POST00002779,1769679,True
POST00000490,15276955,True
POST00001276,2498444,True
POST00000753,6885195,True
POST00001113,7649974,True
POST00001549,2718819,True
POST00001554,1449639,True
POST00003121,3637641,True
POST00000844,3128012,True
POST00002473,1657559,True
POST00003863,3750461,True
POST00002067,15860120,True
POST00000374,5644771,True
POST00001382,2991193,True
POST00002161,4533477,True
POST00000716,599889,True
POST00003822,20261967,True
POST00002416,6973163,True
POST00001533,7577335,True
POST00003470,3447182,True
POST00001952,2739068,True
POST00001813,833363,True
POST00000803,391837,True
POST00000439,1520636,True
POST00001426,8177353,True
POST00004001,5737182,True
POST00001482,4486895,True
POST00001780,1106505,True
POST00002145,1152789,True
POST00002250,6020147,True
POST00002979,37726677,True
POST00003288,3502490,True
POST00002523,3065090,True
POST00000494,8859628,True
POST00002671,597141,True
POST00002981,1188668,True
POST00002311,940028,True
POST00000949,1897128,True
POST00000522,2645552,True
POST00000452,1495787,True
POST00000926,820960,True
POST00002296,815631,True
POST00000877,831486,True
POST00002274,1708375,True
POST00002065,7700032,True
POST00003059,848870,True
POST00002999,1035454,True
POST00001667,501978,True
POST00002538,949884,True
POST00002946,2628410,True
POST00003946,7074784,True
POST00002253,9673337,True
POST00001341,1333819,True
POST00002459,1135905,True
POST00002623,3356092,True
POST00001969,3266406,True
POST00003070,557322,True
POST00000053,1286572,True
POST00001211,496319,True
POST00001293,1200171,True
POST00003635,5630119,True
POST00003093,1799488,True
POST00003447,4112419,True
POST00002709,905467,True
POST00002832,25323661,True
POST00000370,4780635,True
POST00003525,2721458,True
POST00000934,2907909,True
POST00003513,4047370,True
POST00002170,953359,True
POST00002418,5102470,True
POST00003092,2263078,True
POST00000390,5670543,True
POST00002941,1626929,True
POST00002667,13245282,True
POST00001739,3234827,True
POST00003424,3159298,True
POST00002879,1581251,True
POST00003025,2853875,True
POST00002599,9280439,True
POST00003719,4271663,True
POST00000703,2793598,True
POST00000828,5254210,True
POST00000740,7760248,True
POST00003375,5762821,True
POST00002189,11346575,True
POST00000694,1836985,True
POST00001715,3414071,True
POST00002901,1387706,True
POST00002699,32470375,True
POST00002281,1941155,True
POST00001201,8703841,True
POST00002131,8059522,True
POST00002644,4580506,True
POST00003408,34745580,True
POST00000409,2520863,True
POST00000457,1349923,True
POST00000359,2493720,True
POST00000414,15031373,True
POST00000399,2492023,True
POST00000479,6651673,True
POST00000366,1865287,True
POST00000416,2014905,True
POST00000421,1457538,True
POST00000415,1298840,True
POST00003552,6409487,True
POST00001866,426205,True
POST00003757,6264501,True
POST00002815,2291772,True
POST00003233,1961133,True
POST00000338,1702770,True
POST00001724,328813,True
POST00002395,830968,True
POST00000976,2555166,True
POST00000843,938746,True
POST00002254,782510,True
POST00003983,1208348,True
POST00003207,2915777,True
POST00000608,2330308,True
POST00003341,2166478,True
POST00001977,271907,True
POST00002531,362953,True
POST00002160,231212,True
POST00001751,1025993,True
POST00003535,2375386,True
POST00002207,1547104,True
POST00001853,350701,True
POST00002264,3582392,True
POST00001966,1163689,True
POST00000145,1143787,True
POST00000150,1403467,True
POST00002115,1640076,True
POST00003370,978929,True
POST00001632,1546164,True
POST00001925,2776128,True
POST00002488,10114942,True
POST00002698,4547431,True
POST00003675,1242950,True
POST00003269,2410610,True
POST00001495,6903365,True
POST00000052,2725890,True
POST00002209,3941157,True
POST00002326,3821347,True
POST00000827,2677871,True
POST00003496,3714812,True
POST00000371,1931391,True
POST00000459,1787265,True
POST00002025,2770621,True
POST00002704,18426531,True
POST00003972,418218,True
POST00000008,4103728,True
POST00003584,2612793,True
POST00003824,16652572,True
POST00002925,1932939,True
POST00001462,1103761,True
POST00002577,2760039,True
POST00002936,1175733,True
POST00002494,2556045,True
POST00002978,1565849,True
POST00002169,674381,True
POST00001105,6059298,True
POST00000309,5279038,True
POST00002741,1291779,True
POST00001035,3982615,True
POST00003118,1467433,True
POST00001529,2035898,True
POST00003390,16494265,True
POST00003445,2211145,True
POST00001644,3939216,True
POST00000997,1431226,True
POST00000003,17701254,True
POST00003350,5468869,True
POST00001221,1332631,True
POST00000304,5119940,True
POST00000331,1042373,True
POST00000312,2198850,True
POST00000352,2678614,True
POST00000325,14900337,True
POST00000353,695495,True
POST00000365,5192504,True
POST00000324,1843528,True
POST00000303,5648457,True
POST00002277,1062436,True
POST00003292,3522098,True
POST00002417,1287922,True
POST00001324,1598015,True
POST00003817,845249,True
POST00003498,3404754,True
POST00002128,453880,True
POST00002527,1008740,True
POST00002720,978785,True
POST00000438,806440,True
POST00000440,1091901,True
POST00000428,920740,True
POST00000535,1859851,True
POST00001383,517052,True
POST00001145,319642,True
POST00003805,1882295,True
POST00002268,2124103,True
POST00003080,26263448,True
POST00003843,2795337,True
POST00003918,15069775,True
POST00003104,1755050,True
POST00001407,637944,True
POST00000830,14771112,True
POST00001150,3025122,True
POST00001156,5595137,True
POST00001146,2862984,True
POST00003354,2254011,True
POST00003208,507364,True
POST00002767,755500,True
POST00003210,2774757,True
POST00002359,424977,True
POST00003206,533707,True
POST00002944,609686,True
POST00001881,947763,True
POST00002061,467645,True
POST00001799,1116712,True
POST00002166,1294791,True
POST00001317,5260371,True
POST00001536,1699487,True
POST00003718,17625697,True
POST00003247,3063509,True
POST00000963,2184240,True
POST00001565,7534441,True
POST00002715,5171587,True
POST00003026,3974890,True
POST00000451,894279,True
POST00002409,4892616,True
POST00003317,14599895,True
POST00000677,6622933,True
POST00001672,1781280,True
POST00003502,2305024,True
POST00003450,38163369,True
POST00001819,1739600,True
POST00003811,119790,True
POST00003012,61317574,True
POST00002279,13440023,True
POST00003361,4208664,True
POST00003435,1704113,True
POST00000349,2477830,True
POST00003148,1810629,True
POST00001467,14584436,True
POST00001033,5037410,True
POST00001567,169042,True
POST00003538,1190058,True
POST00000395,1762350,True
POST00001912,3830388,True
POST00002048,2620282,True
POST00003034,7069659,True
POST00003325,3807012,True
POST00003110,792379,True
POST00003456,3269528,True
POST00003014,1886933,True
POST00000140,1322555,True
POST00003032,20039639,True
POST00001655,20960035,True
POST00002352,1083605,True
POST00000207,1196667,True
POST00002198,1509559,True
POST00003438,4512484,True
POST00001571,9459602,True
POST00002951,9331133,True
POST00003369,3224024,True
POST00003035,632896,True
POST00003964,6092165,True
POST00001405,6947502,True
POST00002515,3687346,True
POST00003133,3244233,True
POST00002984,23489161,True
POST00002370,13213417,True
POST00002451,1032197,True
POST00002234,1416215,True
POST00003842,10396127,True
POST00003299,1820084,True
POST00003991,4538841,True
POST00003132,3406168,True
POST00003640,2758040,True
POST00003597,2158829,True
POST00003581,3130867,True
POST00001985,3438264,True
POST00002016,3204902,True
POST00001391,8575592,True
POST00001877,9060711,True
POST00001788,3210919,True
POST00001430,2378902,True
POST00000391,2193339,True
POST00001114,1867087,True
POST00001310,937906,True
POST00000235,1281375,True
POST00001395,5672919,True
POST00001684,3289731,True
POST00000319,1585714,True
POST00003763,1124143,True
POST00002799,7276117,True
POST00003922,2871271,True
POST00002837,3331236,True
POST00002576,620498,True
POST00002605,6152555,True
POST00001010,5840398,True
POST00003488,11567079,True
POST00003405,13068252,True
POST00000228,3205785,True
POST00003740,3022037,True
POST00001634,5878550,True
POST00003631,6968926,True
POST00000246,3318548,True
POST00003348,9543080,True
POST00000268,2608509,True
POST00003199,7828200,True
POST00000635,8916804,True
POST00003626,8112404,True
POST00002721,1691546,True
POST00000704,2537136,True
POST00003221,7852381,True
POST00003463,5009052,True
POST00000315,14961305,True
POST00000464,32480048,True
POST00003345,6118329,True
POST00001020,15776805,True
POST00002339,11394381,True
POST00000054,16991452,True
POST00001982,3008280,True
POST00001905,4152134,True
POST00002224,17900910,True
POST00003919,9957384,True
POST00002245,2781351,True
POST00002474,57535531,True
POST00001132,21510699,True
POST00000658,14299462,True
POST00003013,44915843,True
POST00000837,46225459,True
POST00001151,17111429,True
POST00003378,22978765,True
POST00002982,32856378,True
POST00000713,2505691,True
POST00002362,11442815,True
POST00002319,1588761,True
POST00000672,2370514,True
POST00000782,1360722,True
POST00003043,7624554,True
POST00001300,1045102,True
POST00002476,25164477,True
POST00001803,463778,True
POST00002954,2201339,True
POST00002158,7595106,True
POST00001323,2545885,True
POST00002118,9119729,True
POST00002673,5848259,True
POST00001379,3337436,True
POST00001469,1116071,True
POST00002654,2183528,True
POST00001275,3840704,True
POST00000141,3628647,True
POST00001504,3833771,True
POST00000435,3386061,True
POST00001321,2241093,True
POST00000443,2491167,True
POST00002367,2093244,True
POST00000248,3980941,True
POST00002717,12799987,True
POST00002003,1832179,True
POST00001664,1173166,True
POST00003721,1411381,True
POST00002535,1255220,True
POST00003839,1296471,True
POST00002803,1921928,True
POST00003934,2469111,True
POST00001804,3649119,True
POST00001521,925680,True
POST00003120,186969,True
POST00000762,9796683,True
POST00002305,6434618,True
POST00003595,9111524,True
POST00002038,3795964,True
POST00002884,4530115,True
POST00001612,12513532,True
POST00001991,5627501,True
POST00003249,2294712,True
POST00001135,6638119,True
POST00003707,2438964,True
POST00003939,4043332,True
POST00002496,2388159,True
POST00001620,2193961,True
POST00003526,433567,True
POST00003560,2867940,True
POST00001735,5110648,True
POST00003481,287567,True
POST00003606,3943158,True
POST00002724,3255237,True
POST00003056,5989532,True
POST00002107,1190009,True
POST00001485,1361654,True
POST00002122,9529704,True
POST00002892,907269,True
POST00002349,10428250,True
POST00003368,5761340,True
POST00000460,15559739,True
POST00002894,2537228,True
POST00001284,3651243,True
POST00003155,1057525,True
POST00000377,521798,True
POST00001913,1424045,True
POST00001080,6749484,True
POST00001897,3639819,True
POST00001984,11462595,True
POST00002045,255527,True
POST00002052,3165219,True
POST00002259,568008,True
POST00001742,2152417,True
POST00001809,2037074,True
POST00002091,3361972,True
POST00003854,939610,True
POST00001903,4254253,True
POST00000317,1221874,True
POST00003711,3584481,True
POST00000499,728177,True
POST00000773,335210,True
POST00001243,523867,True
POST00003624,4489666,True
POST00002589,2908453,True
POST00002033,928229,True
POST00002108,14798322,True
POST00003894,566061,True
POST00003319,5710114,True
POST00002793,4104472,True
POST00003131,274436,True
POST00001490,4981059,True
POST00003157,24331816,True
POST00000027,9592750,True
POST00000744,1994908,True
POST00001948,6883191,True
POST00001975,7389275,True
POST00003283,2186540,True
POST00005799,12282722,True
POST00004065,4108710,True
POST00005457,11558004,True
POST00004876,18569706,True
POST00005398,8323321,True
POST00004398,11911551,True
POST00005328,12696492,True
POST00005138,2325103,True
POST00004573,2535468,True
POST00004115,10614209,True
POST00004728,6970234,True
POST00005348,1793405,True
POST00005610,3562837,True
POST00005847,4854980,True
POST00005246,5347430,True
POST00004050,282173,True
POST00004143,2734510,True
POST00004562,13203023,True
POST00004713,589204,True
POST00005490,31908445,True
POST00004537,36737652,True
POST00005638,5003216,True
POST00005248,1957951,True
POST00005540,6554546,True
POST00004134,2523055,True
POST00005188,5259513,True
POST00004303,12389946,True
POST00005157,5825349,True
POST00004128,15230365,True
POST00005357,40765293,True
POST00005553,8437764,True
POST00004083,6712303,True
POST00005881,11150829,True
POST00005848,2300454,True
POST00005560,10333738,True
POST00005836,3420885,True
POST00004833,6167958,True
POST00005031,538895,True
POST00005047,3101022,True
POST00004281,4403046,True
POST00004852,4320961,True
POST00004595,9388023,True
POST00004043,5675730,True
POST00005344,3253235,True
POST00005663,5187887,True
POST00004100,6998671,True
POST00004399,5321622,True
POST00004701,5164685,True
POST00005242,10357487,True
POST00004447,6058004,True
POST00004693,3590844,True
POST00004896,12703945,True
POST00005304,1146468,True
POST00005632,4055250,True
POST00005262,2296835,True
POST00005401,4820030,True
POST00005000,3386943,True
POST00005919,1480941,True
POST00004561,1371793,True
POST00005670,3109865,True
POST00004178,878122,True
POST00005147,3900529,True
POST00004133,3037507,True
POST00005358,1385274,True
POST00004395,2559044,True
POST00004885,8957224,True
POST00005299,16819845,True
POST00004993,3631652,True
POST00005228,1060680,True
POST00005729,4891621,True
POST00005266,2366664,True
POST00004245,363499,True
POST00005413,2559418,True
POST00005821,4355100,True
POST00005484,798302,True
POST00005292,5021346,True
POST00005441,5680851,True
POST00004452,8988756,True
POST00004135,994180,True
POST00004136,1671776,True
POST00005584,23929692,True
POST00004862,1395414,True
POST00005494,10519107,True
POST00004574,6312242,True
POST00005509,460501,True
POST00005022,10502926,True
POST00005119,4370065,True
POST00004802,2365294,True
POST00005615,3707080,True
POST00004722,7350817,True
POST00004649,14916872,True
POST00005310,340972,True
POST00004785,4215332,True
POST00004819,916030,True
POST00004023,1026892,True
POST00004220,1347750,True
POST00004549,5759257,True
POST00005392,10559362,True
POST00005822,4113001,True
POST00005994,1410777,True
POST00004990,3227698,True
POST00004772,18174203,True
POST00005381,923720,True
POST00005074,633658,True
POST00005355,4813449,True
POST00004009,1077662,True
POST00005959,3294196,True
POST00004808,420525,True
POST00005722,2256852,True
POST00004542,5139356,True
POST00004255,3831492,True
POST00004095,5253329,True
POST00005406,18808685,True
POST00005534,932437,True
POST00004858,2280654,True
POST00005314,10532318,True
POST00005006,1048901,True
POST00005940,2163357,True
POST00005736,2225005,True
POST00004058,1301479,True
POST00005776,2104394,True
POST00005163,9555628,True
POST00005543,12433331,True
POST00005089,1317337,True
POST00004536,3630455,True
POST00005253,3489089,True
POST00004168,3072974,True
POST00004117,1242202,True
POST00005186,9803478,True
POST00005404,3010637,True
POST00004664,3027214,True
POST00005995,6454531,True
POST00004937,9385018,True
POST00004049,3648501,True
POST00004541,3601195,True
POST00005563,1306312,True
POST00005727,3597107,True
POST00005378,10880196,True
POST00005395,8015008,True
POST00004430,9440619,True
POST00004192,1273708,True
POST00005265,4222290,True
POST00004348,6293554,True
POST00004611,1754260,True
POST00005134,2961497,True
POST00005113,1269014,True
POST00005687,15180461,True
POST00004082,7933194,True
POST00005708,17572529,True
POST00004488,10161639,True
POST00005216,7286199,True
POST00005316,3235435,True
POST00005480,4425264,True
POST00005454,7303292,True
POST00004216,39252787,True
POST00005301,7746503,True
POST00005741,4357122,True
POST00005384,3216473,True
POST00005719,942687,True
POST00004866,37790432,True
POST00005939,4117845,True
POST00004300,910422,True
POST00004243,5394819,True
POST00004687,2242778,True
POST00005602,13183642,True
POST00005631,10181051,True
POST00005914,10896001,True
POST00005481,1208929,True
POST00005038,479200,True
POST00005014,3167917,True
POST00004238,2173675,True
POST00005394,30643188,True
POST00005141,7468220,True
POST00005195,9170067,True
POST00004780,2891073,True
POST00004123,13670079,True
POST00004841,619909,True
POST00005750,11799477,True
POST00004953,3047433,True
POST00005015,1579203,True
POST00004442,5613876,True
POST00005178,2093859,True
POST00005857,2654792,True
POST00005875,8214280,True
POST00005240,1498919,True
POST00005649,3189782,True
POST00005743,3015839,True
POST00005699,3490894,True
POST00004923,1494964,True
POST00005101,1898257,True
POST00005175,8608260,True
POST00004832,3040228,True
POST00004727,4455040,True
POST00005167,3310057,True
POST00004072,1933146,True
POST00005424,10041095,True
POST00005652,1875108,True
POST00004881,4460280,True
POST00004030,9869196,True
POST00005628,3126629,True
POST00004450,3782578,True
POST00005342,13069897,True
POST00005111,1750880,True
POST00005920,723186,True
POST00004073,9830247,True
POST00004262,892300,True
POST00005930,7881301,True
POST00005005,6900790,True
POST00004620,10848430,True
POST00005133,11587139,True
POST00004826,15676964,True
POST00004155,90793525,True
POST00005832,1977695,True
POST00005280,1632086,True
POST00005268,2075386,True
POST00005789,2068091,True
POST00005787,1541404,True
POST00005109,4323589,True
POST00004849,29378292,True
POST00004102,4843627,True
POST00004784,2119398,True
POST00005529,1110379,True
POST00005852,8318147,True
POST00004487,31543450,True
POST00005388,433841,True
POST00004721,6002470,True
POST00005318,4912650,True
POST00005643,3750544,True
POST00004384,6112777,True
POST00004053,3665190,True
POST00005650,6520584,True
POST00004632,2416416,True
POST00005868,112885,True
POST00005126,918069,True
POST00005827,2188218,True
POST00004063,553159,True
POST00004719,2634394,True
POST00005194,1677415,True
POST00004351,2936395,True
POST00004394,23097349,True
POST00004407,4904831,True
POST00004286,1816634,True
POST00005379,532099,True
POST00005236,1434163,True
POST00005107,4717657,True
POST00004831,4061836,True
POST00004380,918607,True
POST00004290,3286760,True
POST00004859,2713913,True
POST00004020,47293321,True
POST00004523,8656980,True
POST00005370,5426316,True
POST00005110,10391613,True
POST00004189,1932139,True
POST00004527,25035257,True
POST00005307,10002864,True
POST00004791,21640327,True
POST00004329,1225959,True
POST00004018,565567,True
POST00004648,436861,True
POST00005574,1353471,True
POST00004992,9594164,True
POST00005844,2717128,True
POST00005891,1573131,True
POST00004604,8418209,True
POST00004592,780316,True
POST00004917,701508,True
POST00004720,547260,True
POST00005860,2699451,True
POST00004783,8781382,True
POST00005193,2393632,True
POST00005515,6300844,True
POST00004400,9275504,True
POST00005474,1333232,True
POST00005726,408828,True
POST00005580,10668329,True
POST00005785,7004753,True
POST00005033,3911280,True
POST00005367,13071826,True
POST00005499,5126767,True
POST00004749,3880315,True
POST00004996,900715,True
POST00004793,17542938,True
POST00004894,2377896,True
POST00004438,1406317,True
POST00004037,8009863,True
POST00004206,7999824,True
POST00004510,2682704,True
POST00004960,8100150,True
POST00004857,7011387,True
POST00004325,8939125,True
POST00005215,4056447,True
POST00005064,5660833,True
POST00005712,1569870,True
POST00005892,5615391,True
POST00005362,13027191,True
POST00005739,624217,True
POST00005200,957507,True
POST00005735,19083165,True
POST00005099,25649255,True
POST00004098,28171550,True
POST00005937,9227467,True
POST00005277,1916905,True
POST00004748,2178805,True
POST00005948,31636794,True
POST00004163,1888068,True
POST00005172,1658378,True
POST00004125,1249709,True
POST00005460,981968,True
POST00005554,18473056,True
POST00005507,2795365,True
POST00004607,3162205,True
POST00004022,8179762,True
POST00004360,5058259,True
POST00004884,104604323,True
POST00005909,76456719,True
POST00005369,3928899,True
POST00004585,4545013,True
POST00004080,6593393,True
POST00004535,1459164,True
POST00005028,10293564,True
POST00005432,6259751,True
POST00004150,11788717,True
POST00004016,2359353,True
POST00004451,3067318,True
POST00005231,2669369,True
POST00005725,40316857,True
POST00004800,9520520,True
POST00004589,9224372,True
POST00004292,16269504,True
POST00004175,4894905,True
POST00005778,4208359,True
POST00004214,4939147,True
POST00004659,2305736,True
POST00004930,2728050,True
POST00005097,12609769,True
POST00004101,2231863,True
POST00004059,1253842,True
POST00005297,4364516,True
POST00005238,1532767,True
POST00005399,46112282,True
POST00004743,12710776,True
POST00005775,9725987,True
POST00005471,21786768,True
POST00004579,32276121,True
POST00004671,5723097,True
POST00004109,3134693,True
POST00005946,4327982,True
POST00004139,2519521,True
POST00005555,4427202,True
POST00004643,2686248,True
POST00004315,4059519,True
POST00004941,11520842,True
POST00005158,9923886,True
POST00004534,6864320,True
POST00004002,18901326,True
POST00004226,6371749,True
POST00004606,18476440,True
POST00004873,8690815,True
POST00004746,24434619,True
POST00004533,6745569,True
POST00004350,1635870,True
POST00004614,24074913,True
POST00004197,150874,True
POST00005858,15695562,True
POST00005611,1370669,True
POST00005651,1470717,True
POST00005773,7620933,True
POST00004259,2080351,True
POST00005572,4379253,True
POST00005637,7262408,True
POST00005737,883475,True
POST00005485,11171732,True
POST00004026,2196743,True
POST00004441,153658,True
POST00005801,6729976,True
POST00005861,3223567,True
POST00004879,15190454,True
POST00005913,2970297,True
POST00004426,1134570,True
POST00004769,1208662,True
POST00004176,2831706,True
POST00005054,9449927,True
POST00005597,9087724,True
POST00005282,2816698,True
POST00004433,14163918,True
POST00005185,3432804,True
POST00004382,2960212,True
POST00004686,5520669,True
POST00004600,2447901,True
POST00004144,2184628,True
POST00005001,825872,True
POST00004674,1167161,True
POST00005320,11835848,True
POST00004552,1973192,True
POST00005623,1606803,True
POST00004695,2970440,True
POST00005234,1592901,True
POST00005990,2152758,True
POST00004863,5162695,True
POST00004328,3949915,True
POST00005438,65080658,True
POST00004320,2639716,True
POST00005942,1244801,True
POST00005353,23119382,True
POST00005219,22158187,True
POST00004593,1092910,True
POST00004811,9563402,True
POST00004427,4824781,True
POST00004106,18627896,True
POST00004428,5385032,True
POST00004906,4190019,True
POST00005321,256651,True
POST00005070,9666128,True
POST00004597,11170793,True
POST00004256,3981445,True
POST00005721,511214,True
POST00004587,6037272,True
POST00004891,663601,True
POST00004608,2001718,True
POST00005941,9543313,True
POST00004263,3858909,True
POST00005222,4942945,True
POST00005906,2817052,True
POST00005469,1865742,True
POST00005951,4947970,True
POST00004591,7939268,True
POST00004345,3292791,True
POST00004252,9027772,True
POST00004092,6052839,True
POST00004725,11807320,True
POST00004403,1552288,True
POST00004644,5818409,True
POST00004555,22979669,True
POST00005165,1078830,True
POST00005468,2216494,True
POST00005709,8050378,True
POST00005461,97260151,True
POST00005455,1150035,True
POST00005516,6244248,True
POST00004079,3919491,True
POST00005862,33577743,True
POST00005605,11243929,True
POST00004258,2111320,True
POST00004617,10171783,True
POST00004091,685447,True
POST00005966,9756313,True
POST00005974,25803508,True
POST00004396,40342991,True
POST00005208,6864522,True
POST00005928,3077080,True
POST00004569,7206677,True
POST00004662,4250396,True
POST00005220,14461411,True
POST00005209,3416049,True
POST00005233,10766348,True
POST00005603,4868257,True
POST00004599,4397281,True
POST00005661,23157694,True
POST00004368,1652672,True
POST00005339,12966251,True
POST00005067,10556106,True
POST00004871,15404123,True
POST00004627,975708,True
POST00005810,1003903,True
POST00004170,14331278,True
POST00005264,7409193,True
POST00005137,4782869,True
POST00005103,3008415,True
POST00005813,3938845,True
POST00004955,1756533,True
POST00005332,1763029,True
POST00005372,334593,True
POST00004798,1176030,True
POST00004354,4904522,True
POST00005691,9268205,True
POST00004234,26046099,True
POST00004946,1253056,True
POST00004616,429130,True
POST00004423,4141403,True
POST00004754,21573365,True
POST00005700,4154059,True
POST00004706,13732677,True
POST00004067,28070010,True
POST00005617,4911517,True
POST00004691,1544495,True
POST00004739,1246645,True
POST00005430,6545920,True
POST00004140,7395617,True
POST00004413,3403527,True
POST00004521,4006355,True
POST00005986,5546114,True
POST00005701,17918567,True
POST00005491,16937254,True
POST00004183,5754625,True
POST00005243,2138054,True
POST00005217,41670920,True
POST00004935,12172173,True
POST00004504,13091586,True
POST00004787,7839112,True
POST00004096,9266009,True
POST00004939,4680736,True
POST00004823,5481848,True
POST00004261,2478032,True
POST00004355,1227101,True
POST00004576,29487924,True
POST00005645,1262681,True
POST00004825,1587901,True
POST00004249,28270475,True
POST00004254,1572416,True
POST00004777,1980457,True
POST00004636,564269,True
POST00004149,47194860,True
POST00004899,9101949,True
POST00004397,11292669,True
POST00004235,7459725,True
POST00005213,4126869,True
POST00005258,6000114,True
POST00005723,15637459,True
POST00005377,6708353,True
POST00005967,7864816,True
POST00004788,7957745,True
POST00005985,3697241,True
POST00005136,1531056,True
POST00004904,6568031,True
POST00005496,15264556,True
POST00005116,12907746,True
POST00005662,1447875,True
POST00004893,1389575,True
POST00004764,4639252,True
POST00004024,22489794,True
POST00004242,6636824,True
POST00005354,6230723,True
POST00004460,2865788,True
POST00005950,2446123,True
POST00004677,14767979,True
POST00005929,11355360,True
POST00005514,5634797,True
POST00005271,6386709,True
POST00005050,1990876,True
POST00004865,5002705,True
POST00005159,827362,True
POST00005634,94825,True
POST00004156,5011095,True
POST00005202,20873001,True
POST00004273,6845654,True
POST00004019,9032529,True
POST00005024,12566824,True
POST00004751,12856456,True
POST00005127,1278039,True
POST00004759,3255995,True
POST00005568,6128328,True
POST00004310,11298042,True
POST00004809,6000970,True
POST00004322,3878497,True
POST00004025,1487410,True
POST00005261,8658870,True
POST00005483,1271337,True
POST00005870,210813,True
POST00005925,1742043,True
POST00004280,7409160,True
POST00005345,36105064,True
POST00005541,14935055,True
POST00004494,6042562,True
POST00004056,9543043,True
POST00004968,19949250,True
POST00005077,4669752,True
POST00005992,1249482,True
POST00005997,885570,True
POST00004944,4671324,True
POST00005489,1450531,True
POST00005744,1490739,True
POST00005180,3191835,True
POST00004105,29849481,True
POST00004621,1073579,True
POST00005619,1385248,True
POST00005732,18979855,True
POST00004409,1920282,True
POST00004068,4385370,True
POST00004469,8821104,True
POST00004169,15215196,True
POST00004251,12626016,True
POST00005840,3390518,True
POST00005451,291087,True
POST00004318,2977659,True
POST00004076,1140752,True
POST00005267,576087,True
POST00005831,10224749,True
POST00005612,3276611,True
POST00004618,1776620,True
POST00004699,11431146,True
POST00004260,2884726,True
POST00005902,79394140,True
POST00004040,1746702,True
POST00005396,4083021,True
POST00004010,3167472,True
POST00005924,10894780,True
POST00004845,12832493,True
POST00005771,8325817,True
POST00004496,1108667,True
POST00004690,7229776,True
POST00004244,38983219,True
POST00004909,4654323,True
POST00004861,3112842,True
POST00005130,5730679,True
POST00005080,5029035,True
POST00004352,1217577,True
POST00005826,6066640,True
POST00005608,3877979,True
POST00004651,7593802,True
POST00005309,4881467,True
POST00004507,7126088,True
POST00005742,1676210,True
POST00004568,4800011,True
POST00004108,7156463,True
POST00004443,3040605,True
POST00005154,2153298,True
POST00004775,1040731,True
POST00005724,2254824,True
POST00004602,2138471,True
POST00005824,13316884,True
POST00005030,1871031,True
POST00005492,1248224,True
POST00005189,14186071,True
POST00005079,732659,True
POST00004807,2037951,True
POST00005337,964550,True
POST00004364,6837547,True
POST00005397,1851369,True
POST00004449,8351131,True
POST00004302,2077210,True
POST00004171,5786961,True
POST00004479,3167089,True
POST00005427,5882714,True
POST00005835,3681137,True
POST00005349,2374335,True
POST00005894,18406675,True
POST00004055,17133714,True
POST00005811,5572808,True
POST00004088,1977276,True
POST00004683,6689139,True
POST00004810,931819,True
POST00005170,1256750,True
POST00005121,14031223,True
POST00004803,11070880,True
POST00005420,6804563,True
POST00004911,20932965,True
POST00005417,7007957,True
POST00005520,1313580,True
POST00004812,290404,True
POST00005412,7587387,True
POST00005319,4670471,True
POST00004217,519432,True
POST00004121,21555545,True
POST00005590,1398931,True
POST00005819,19366855,True
POST00005654,1197612,True
POST00005414,3262423,True
POST00004308,11290114,True
POST00004299,27847180,True
POST00004868,367292,True
POST00005390,8107845,True
POST00004298,15331652,True
POST00004816,16583988,True
POST00005065,14767880,True
POST00004228,4290498,True
POST00004284,1495595,True
POST00004279,1422207,True
POST00005943,1292606,True
POST00004093,7518488,True
POST00004736,14682460,True
POST00004564,838442,True
POST00004084,6138407,True
POST00005011,1603826,True
POST00005679,13597794,True
POST00004918,1819882,True
POST00005478,3789136,True
POST00004333,3963081,True
POST00005464,2088028,True
POST00005039,976892,True
POST00004323,11807557,True
POST00004760,17212500,True
POST00004160,14291320,True
POST00005272,5714084,True
POST00005696,2362147,True
POST00005183,6137354,True
POST00005933,25274480,True
POST00004209,1851915,True
POST00004601,2938982,True
POST00004678,5093856,True
POST00005259,5060472,True
POST00005969,21702065,True
POST00004652,6793944,True
POST00005123,2376089,True
POST00004745,4446091,True
POST00004204,13269685,True
POST00005226,9409669,True
POST00005245,32494677,True
POST00005642,3936893,True
POST00004012,43023235,True
POST00005284,1143407,True
