pid,pred_blend,popularity
POST00000918,0.0,10.36
POST00001713,0.0,7.3
POST00003909,2.5806489727221216,1.55
POST00002959,9.662601750715115,8.37
POST00000996,0.0,10.64
POST00002674,0.0,9.41
POST00001198,0.0,3.22
POST00003034,9.178737366883562,6.71
POST00002145,0.0,2.67
POST00002218,0.0,6.75
POST00001346,0.0,4.51
POST00001978,0.0,7.93
POST00002120,0.0,2.33
POST00002718,0.0,10.91
POST00001588,0.0,9.22
POST00001440,0.0,10.74
POST00000173,0.0,7.58
POST00000139,0.0,7.3
POST00000358,0.0,5.94
POST00002908,6.568531207036989,5.78
POST00003998,8.551106924759056,10.55
POST00000447,0.0,7.48
POST00002944,4.9169770775654555,5.27
POST00002450,0.0,7.6
POST00003636,10.152555752567737,11.34
POST00003069,3.034859366701725,3.55
POST00001768,0.0,5.81
POST00000713,0.0,5.74
POST00000465,0.0,10.95
POST00002664,0.0,12.03
POST00000451,0.0,10.78
POST00000471,0.0,6.54
POST00002378,0.0,12.63
POST00003632,9.124032913968806,11.73
POST00002222,0.0,3.61
POST00000953,0.0,11.15
POST00001595,0.0,10.5
POST00003956,5.7568589211952155,6.75
POST00002229,0.0,12.88
POST00000463,0.0,10.22
POST00002493,0.0,11.14
POST00003654,10.038056994383842,7.72
POST00001280,0.0,2.88
POST00003825,8.322129188149143,6.66
POST00000723,0.0,9.01
POST00002237,0.0,10.33
POST00001125,0.0,7.39
POST00002155,0.0,10.87
POST00001173,0.0,2.97
POST00000657,0.0,7.0
POST00000631,0.0,1.87
POST00000738,0.0,5.94
POST00002868,7.690140051611003,6.4
POST00000818,0.0,7.51
POST00001660,0.0,5.69
POST00003363,9.629864313715107,9.61
POST00001707,0.0,12.03
POST00000435,0.0,12.87
POST00001076,0.0,3.34
POST00001309,0.0,10.68
POST00001737,0.0,2.63
POST00002086,0.0,13.01
POST00002744,0.0,7.31
POST00003640,11.027971259926147,10.2
POST00001067,0.0,12.2
POST00001185,0.0,9.43
POST00002067,0.0,8.46
POST00001275,0.0,9.01
POST00002659,0.0,7.27
POST00003623,4.079433753223698,7.52
POST00003875,8.714918932375841,9.33
POST00001363,0.0,9.93
POST00000531,0.0,1.22
POST00000688,0.0,9.73
POST00002440,0.0,10.9
POST00002961,10.120485413713904,10.73
POST00002520,0.0,7.68
POST00001922,0.0,10.27
POST00002221,0.0,9.44
POST00001856,0.0,10.47
POST00003543,10.405412712663324,11.99
POST00002816,7.5866244108590895,10.93
POST00001356,0.0,11.79
POST00002332,0.0,10.67
POST00003641,7.427279573392833,3.51
POST00003681,8.21057274090745,7.55
POST00003332,9.657482353311794,10.14
POST00002369,0.0,7.55
POST00000689,0.0,10.25
POST00000902,0.0,4.82
POST00000879,0.0,11.83
POST00001050,0.0,8.35
POST00002017,0.0,3.88
POST00002872,7.650940992751156,8.44
POST00001512,0.0,5.78
POST00001000,0.0,2.15
POST00002358,0.0,1.62
POST00003551,11.155740347290806,11.67
POST00002810,11.780368750832764,9.72
POST00001266,0.0,6.0
POST00001723,0.0,8.2
POST00000163,0.0,7.26
POST00001550,0.0,9.57
POST00002337,0.0,13.35
POST00000661,0.0,6.64
POST00002029,0.0,6.46
POST00000158,0.0,6.86
POST00002813,7.446887849452785,6.83
POST00000482,0.0,11.38
POST00002903,9.840247152232191,10.52
POST00003507,9.952764225227602,9.28
POST00000062,0.0,9.57
POST00000106,0.0,9.33
POST00000032,0.0,8.94
POST00001904,0.0,12.97
POST00001166,0.0,12.01
POST00003871,10.341448696180759,10.94
POST00000099,0.0,5.12
POST00000231,0.0,11.18
POST00003858,10.306753561278498,11.21
POST00000168,0.0,4.27
POST00001027,0.0,9.55
POST00001822,0.0,10.3
POST00000544,0.0,9.75
POST00002164,0.0,2.23
POST00003703,2.6164828869020074,3.16
POST00002761,6.564584786435645,6.34
POST00001885,0.0,10.24
POST00001122,0.0,3.4
POST00003321,7.164149807771718,5.08
POST00000735,0.0,8.25
POST00000360,0.0,6.14
POST00002416,0.0,5.57
POST00001777,0.0,7.67
POST00002826,6.503625492669073,3.74
POST00003458,8.766736189060516,9.87
POST00001875,0.0,10.34
POST00000470,0.0,8.43
POST00001566,0.0,8.46
POST00000053,0.0,11.58
POST00001528,0.0,8.97
POST00001911,0.0,7.42
POST00003518,6.110418592682407,8.58
POST00003536,8.418210828005465,6.64
POST00002012,0.0,11.48
POST00001085,0.0,5.99
POST00001946,0.0,10.68
POST00000117,0.0,7.48
POST00003701,8.55485241162485,6.8
POST00002683,0.0,8.79
POST00000155,0.0,12.61
POST00002651,0.0,5.55
POST00002405,0.0,10.82
POST00001679,0.0,8.39
POST00002455,0.0,7.12
POST00000311,0.0,13.07
POST00003843,9.954800873254133,11.81
POST00001305,0.0,7.74
POST00000081,0.0,10.22
POST00001296,0.0,11.3
POST00002034,0.0,8.45
POST00001315,0.0,4.85
POST00001359,0.0,10.88
POST00001005,0.0,10.85
POST00000384,0.0,8.97
POST00003098,9.847532678012621,9.58
POST00003256,11.255985669996285,11.49
POST00003351,9.79208732067254,11.34
POST00001009,0.0,8.45
POST00000359,0.0,9.61
POST00001784,0.0,11.36
POST00000793,0.0,8.21
POST00002924,7.6624543702864,5.34
POST00002305,0.0,7.94
POST00001111,0.0,1.89
POST00003861,2.7801873239721973,2.26
POST00003837,10.986394671406988,13.17
POST00001434,0.0,3.61
POST00000182,0.0,4.22
POST00000982,0.0,9.87
POST00002570,0.0,8.13
POST00001580,0.0,5.61
POST00000235,0.0,11.02
POST00003918,10.508474951240254,10.23
POST00000272,0.0,3.21
POST00001569,0.0,7.99
POST00000344,0.0,5.19
POST00002630,0.0,6.46
POST00002916,9.123050308486022,11.1
POST00000366,0.0,8.72
POST00001391,0.0,12.76
POST00001171,0.0,4.54
POST00002224,0.0,9.97
POST00001491,0.0,12.18
POST00003603,10.116626276040776,7.44
POST00000859,0.0,11.27
POST00003124,9.302927746435275,7.95
POST00003158,9.689845087940903,9.33
POST00000810,0.0,6.06
POST00000875,0.0,7.3
POST00000715,0.0,9.99
POST00000390,0.0,12.33
POST00003472,9.415764956068307,5.03
POST00000884,0.0,4.98
POST00003584,7.33199015153306,6.53
POST00002062,0.0,6.11
POST00003778,9.073318599514897,12.05
POST00000541,0.0,10.69
POST00001086,0.0,7.58
POST00000371,0.0,11.25
POST00002488,0.0,9.68
POST00003417,3.9064932109433803,4.72
POST00002687,0.0,10.68
POST00001268,0.0,10.2
POST00000020,0.0,7.39
POST00003948,9.468822091633209,11.51
POST00001661,0.0,2.2
POST00003320,10.83407307048185,10.13
POST00001034,0.0,4.43
POST00003744,6.009458573556142,5.87
POST00001378,0.0,11.64
POST00002165,0.0,2.87
POST00002632,0.0,5.86
POST00002859,9.832642019740673,9.96
POST00000981,0.0,9.42
POST00000638,0.0,8.41
POST00002529,0.0,12.3
POST00002278,0.0,5.61
POST00002690,0.0,8.22
POST00000729,0.0,8.93
POST00000014,0.0,11.59
POST00003605,7.018955692695059,5.68
POST00003157,8.2503342153317,8.96
POST00003989,8.183491888277354,9.85
POST00003811,9.134574175390979,8.52
POST00001555,0.0,10.83
POST00003648,8.308734173245105,2.95
POST00003750,9.659915445911423,6.37
POST00000404,0.0,9.97
POST00002148,0.0,4.71
POST00003665,10.786047742854667,11.24
POST00002795,6.448199919009989,3.2
POST00000610,0.0,8.64
POST00000090,0.0,12.41
POST00001483,0.0,11.77
POST00001143,0.0,9.46
POST00001220,0.0,9.27
POST00001511,0.0,1.22
POST00002931,8.633766377811368,9.36
POST00003273,8.2556756451239,6.04
POST00003211,10.256024674284735,11.16
POST00000161,0.0,4.91
POST00003979,6.591142311229037,5.5
POST00000296,0.0,8.61
POST00000495,0.0,4.03
POST00002849,7.464241483676944,4.18
POST00001307,0.0,11.04
POST00003192,6.543038378645159,9.58
POST00001162,0.0,9.61
POST00001039,0.0,6.16
POST00003433,9.993334655898007,12.27
POST00001148,0.0,7.44
POST00002965,6.110020993722847,5.54
POST00000844,0.0,8.82
POST00000004,0.0,1.93
POST00002339,0.0,5.86
POST00003503,10.591107129226389,12.4
POST00002789,2.8741121234024103,3.04
POST00002858,3.519743833862547,2.43
POST00001306,0.0,8.2
POST00002303,0.0,9.68
POST00000860,0.0,10.48
POST00002544,0.0,12.2
POST00001234,0.0,10.72
POST00001594,0.0,7.92
POST00002851,10.175221795797142,10.6
POST00003130,9.644902663243755,6.55
POST00002279,0.0,6.67
POST00000903,0.0,9.33
POST00000123,0.0,7.11
POST00000446,0.0,11.26
POST00003539,7.028086664810633,6.61
POST00002777,11.055162872428268,10.12
POST00000003,0.0,11.08
POST00002345,0.0,10.2
POST00001324,0.0,9.84
POST00003134,6.460683251177693,7.25
POST00001041,0.0,7.37
POST00002937,9.722126253790325,10.69
POST00000848,0.0,11.27
POST00003552,11.46426891743524,11.89
POST00003291,10.947998244441452,12.57
POST00003618,7.828986499179251,3.71
POST00002721,0.0,9.87
POST00001597,0.0,10.37
POST00003419,9.811231042973628,10.15
POST00003807,8.934696196357844,11.25
POST00000565,0.0,10.46
POST00000132,0.0,8.82
POST00000751,0.0,9.13
POST00001380,0.0,4.46
POST00001939,0.0,6.09
POST00001706,0.0,8.42
POST00003395,9.549017807435318,8.67
POST00001806,0.0,12.95
POST00003604,8.409836752681612,8.86
POST00002323,0.0,10.34
POST00000514,0.0,7.96
POST00003161,4.000741595528233,1.8
POST00002243,0.0,9.38
POST00001153,0.0,3.73
POST00003882,9.444053948815476,7.69
POST00003992,10.261572891598044,8.18
POST00002518,0.0,9.62
POST00001138,0.0,11.6
POST00003592,8.52188319252053,6.75
POST00002394,0.0,7.38
POST00002285,0.0,3.53
POST00003109,8.674133148584385,9.0
POST00003028,11.409165726841866,12.19
POST00002462,0.0,4.36
POST00000889,0.0,4.71
POST00000947,0.0,8.87
POST00002207,0.0,9.24
POST00000774,0.0,10.77
POST00003597,10.487213348222877,10.87
POST00003381,7.8515811679470735,7.47
POST00003776,7.2932235510433046,9.58
POST00002914,8.841371985361823,11.8
POST00002135,0.0,2.85
POST00002662,0.0,9.72
POST00003847,6.529919887297718,7.73
POST00002008,0.0,9.83
POST00002968,10.50997562610708,9.94
POST00003168,3.447724197188683,3.8
POST00003385,11.170071662918751,13.34
POST00001581,0.0,8.24
POST00000540,0.0,5.97
POST00001620,0.0,11.05
POST00003930,7.841563203485292,5.52
POST00001059,0.0,4.72
POST00002327,0.0,10.46
POST00001847,0.0,11.59
POST00001455,0.0,8.74
POST00001547,0.0,8.25
POST00003411,7.316863192345319,7.44
POST00000215,0.0,6.82
POST00000478,0.0,11.12
POST00002770,8.112839905041477,6.66
POST00001178,0.0,8.06
POST00003227,11.028206891967965,11.14
POST00003865,11.48868413268901,10.82
POST00001557,0.0,1.5
POST00003077,6.631579840973297,5.9
POST00003800,10.735625939764788,10.32
POST00000030,0.0,4.6
POST00001416,0.0,4.71
POST00003602,8.665424074923466,9.53
POST00000031,0.0,10.23
POST00003226,10.960610084276778,12.93
POST00002402,0.0,11.24
POST00003741,8.835333548190764,9.35
POST00003497,10.937721886372364,11.74
POST00003645,9.714461973209051,8.29
POST00001139,0.0,9.48
POST00003647,9.052674393489,8.96
POST00002710,0.0,9.93
POST00001985,0.0,1.91
POST00002845,8.312029465039759,10.8
POST00001248,0.0,7.77
POST00003931,7.27942283781519,10.51
POST00000733,0.0,7.84
POST00003660,6.71623893930659,6.3
POST00001361,0.0,11.16
POST00002805,8.235653848134147,7.78
POST00002688,0.0,11.4
POST00002313,0.0,12.45
POST00001294,0.0,7.79
POST00000166,0.0,12.34
POST00001963,0.0,3.48
POST00003593,10.299959336618425,12.42
POST00003000,7.889834024801623,9.8
POST00001075,0.0,8.21
POST00003240,10.152754579939351,9.28
POST00002401,0.0,10.26
POST00000300,0.0,6.54
POST00002427,0.0,2.85
POST00000160,0.0,4.89
POST00002511,0.0,7.76
POST00001571,0.0,5.91
POST00002584,0.0,5.38
POST00001876,0.0,13.17
POST00001676,0.0,4.98
POST00003615,9.150084222846528,8.87
POST00002459,0.0,9.98
POST00001097,0.0,8.45
POST00002300,0.0,1.59
POST00001480,0.0,7.46
POST00003619,9.942093478009504,9.51
POST00003468,10.878444335781902,12.58
POST00003262,10.042799756358402,10.5
POST00000374,0.0,4.08
POST00003772,10.980286579083621,8.8
POST00000809,0.0,12.88
POST00001088,0.0,1.54
POST00000183,0.0,10.37
POST00000063,0.0,7.52
POST00002837,8.282646735192403,11.63
POST00002738,0.0,8.46
POST00001442,0.0,6.7
POST00001858,0.0,11.46
POST00000594,0.0,2.36
POST00000316,0.0,11.19
POST00002762,4.274101276262092,3.77
POST00003748,8.874625300525167,9.3
POST00000429,0.0,7.44
POST00002410,0.0,6.04
POST00000177,0.0,6.37
POST00000174,0.0,11.0
POST00001625,0.0,8.0
POST00000298,0.0,4.63
POST00001546,0.0,11.87
POST00002984,7.25638820166539,7.7
POST00002400,0.0,2.47
POST00003698,10.977641683762286,11.91
POST00003566,3.377880211426273,4.7
POST00002749,0.0,10.89
POST00001628,0.0,5.46
POST00003031,8.536052046756124,10.56
POST00001583,0.0,12.57
POST00003097,12.103304767987066,12.8
POST00003760,8.97822902457516,8.38
POST00003296,6.5418205498250765,12.3
POST00000640,0.0,7.07
POST00003491,9.865495928632205,10.46
POST00000253,0.0,7.79
POST00002554,0.0,4.33
POST00001971,0.0,11.03
POST00002684,0.0,13.3
POST00001061,0.0,6.53
POST00000766,0.0,9.89
POST00000474,0.0,8.61
POST00003765,5.838941314562085,3.84
POST00002514,0.0,7.6
POST00000910,0.0,5.22
POST00003420,10.90498778659467,11.44
POST00000226,0.0,8.87
POST00002041,0.0,10.53
POST00000834,0.0,6.38
POST00002070,0.0,7.07
POST00002893,6.418170180568335,9.16
POST00001192,0.0,7.53
POST00003955,9.307089657489774,8.83
POST00000450,0.0,5.58
POST00001762,0.0,9.48
POST00000614,0.0,3.78
POST00001388,0.0,11.49
POST00003912,7.757123626433454,9.05
POST00000010,0.0,6.56
POST00003282,9.07092995516623,4.66
POST00002321,0.0,4.07
POST00001147,0.0,11.13
POST00002028,0.0,9.81
POST00001487,0.0,9.46
POST00000503,0.0,9.72
POST00000120,0.0,7.97
POST00001451,0.0,5.65
POST00002681,0.0,5.59
POST00001134,0.0,10.67
POST00003482,9.138748119446879,10.63
POST00000583,0.0,9.52
POST00002759,11.312909599744026,12.53
POST00003687,10.127161298186468,10.78
POST00001055,0.0,12.9
POST00000694,0.0,11.65
POST00000853,0.0,9.47
POST00002398,0.0,4.42
POST00000613,0.0,3.46
POST00003035,8.325539991766313,11.79
POST00002055,0.0,4.23
POST00001632,0.0,10.16
POST00001025,0.0,2.92
POST00001159,0.0,11.41
POST00000001,0.0,2.68
POST00000343,0.0,2.67
POST00002843,8.576918308016614,7.03
POST00001832,0.0,1.64
POST00002906,9.020205309901277,6.2
POST00003214,9.87196777632161,10.88
POST00003163,11.070103072787859,11.43
POST00001683,0.0,2.83
POST00003984,9.432559729260376,5.78
POST00002485,0.0,11.15
POST00003870,9.662123369802003,12.54
POST00000171,0.0,2.81
POST00002542,0.0,8.36
POST00001934,0.0,8.1
POST00001924,0.0,7.97
POST00002473,0.0,8.61
POST00000140,0.0,8.13
POST00002646,0.0,6.56
POST00002825,8.452416564173957,1.61
POST00003019,7.809114129447009,7.59
POST00003425,10.1689561312168,7.92
POST00003058,8.453855032336255,10.35
POST00000880,0.0,9.8
POST00003189,8.576675345504976,8.95
POST00000814,0.0,10.48
POST00003920,8.981675578000257,7.2
POST00001016,0.0,6.58
POST00000887,0.0,7.34
POST00000107,0.0,6.49
POST00001981,0.0,11.92
POST00001848,0.0,12.09
POST00001576,0.0,3.52
POST00003479,9.653511097131455,7.85
POST00002422,0.0,2.41
POST00002989,3.544209368922523,2.56
POST00002318,0.0,5.69
POST00003622,4.70914761354198,5.69
POST00002197,0.0,6.83
POST00002057,0.0,6.31
POST00000289,0.0,10.95
POST00001669,0.0,4.64
POST00003116,7.83636504069797,9.63
POST00000668,0.0,5.44
POST00001907,0.0,11.35
POST00003963,9.361497676948364,8.06
POST00002846,7.68118859585031,5.69
POST00002248,0.0,11.35
POST00003841,9.452395575171645,11.42
POST00001478,0.0,9.81
POST00003271,10.211121073743259,11.94
POST00000704,0.0,4.36
POST00000364,0.0,9.32
POST00001696,0.0,7.87
POST00003394,7.819420677706162,6.6
POST00001410,0.0,9.23
POST00000691,0.0,9.17
POST00003275,8.649272081048302,10.88
POST00003203,11.047238758013922,10.08
POST00000220,0.0,9.93
POST00000103,0.0,10.53
POST00002376,0.0,9.19
POST00003071,5.991439277775578,5.25
POST00002927,10.131132702425218,10.39
POST00003451,9.708224609616707,10.33
POST00003434,4.070014022918981,3.76
POST00001390,0.0,6.75
POST00000305,0.0,4.36
POST00002171,0.0,6.01
POST00000078,0.0,6.84
POST00000243,0.0,1.22
POST00002130,0.0,5.89
POST00002149,0.0,11.38
POST00002758,4.267166162837241,2.44
POST00002786,10.173694867407395,10.85
POST00001355,0.0,13.24
POST00003099,9.555626329085184,8.63
POST00002853,7.522568389388652,12.58
POST00001353,0.0,7.86
POST00002827,9.44009194127828,11.46
POST00001348,0.0,11.35
POST00002983,8.008235716476609,10.13
POST00000261,0.0,5.52
POST00000017,0.0,8.71
POST00000907,0.0,11.85
POST00000091,0.0,9.7
POST00000308,0.0,5.28
POST00003025,10.02926075215639,11.1
POST00003162,7.276237590502225,8.89
POST00001019,0.0,3.13
POST00003947,9.451965973552719,5.2
POST00003232,9.675771483350372,11.12
POST00000841,0.0,10.14
POST00000988,0.0,5.17
POST00003413,8.849321941193084,10.6
POST00002254,0.0,11.35
POST00002409,0.0,9.79
POST00000728,0.0,11.32
POST00003151,8.958920027071404,12.13
POST00002571,0.0,11.44
POST00001984,0.0,4.0
POST00000200,0.0,5.94
POST00002613,0.0,5.24
POST00000057,0.0,6.13
POST00001475,0.0,6.41
POST00000867,0.0,5.17
POST00002205,0.0,10.85
POST00003295,6.009506341735197,7.03
POST00003487,9.880954319501377,9.55
POST00000572,0.0,3.26
POST00002483,0.0,8.92
POST00001026,0.0,3.28
POST00000292,0.0,10.28
POST00001692,0.0,12.67
POST00001722,0.0,8.48
POST00003816,4.160817433818523,7.57
POST00002356,0.0,6.6
POST00003625,3.5713696103377393,3.78
POST00003951,9.62686114820762,11.83
POST00003990,4.248735365864281,3.93
POST00003101,8.630556355789476,9.11
POST00003471,9.938971061993048,10.74
POST00002502,0.0,7.77
POST00000840,0.0,2.52
POST00001335,0.0,9.39
POST00000380,0.0,11.54
POST00001424,0.0,11.81
POST00000623,0.0,2.22
POST00002050,0.0,11.44
POST00001204,0.0,10.86
POST00000611,0.0,10.57
POST00002425,0.0,9.58
POST00001323,0.0,9.23
POST00002252,0.0,6.37
POST00001352,0.0,5.15
POST00002196,0.0,8.85
POST00001961,0.0,9.84
POST00003780,7.496191524032807,11.1
POST00001954,0.0,7.77
POST00001587,0.0,12.84
POST00001372,0.0,10.79
POST00003950,9.839067202535325,10.32
POST00000491,0.0,9.95
POST00002283,0.0,8.48
POST00000674,0.0,6.48
POST00000119,0.0,8.98
POST00001780,0.0,4.36
POST00003024,9.31073146831154,10.9
POST00000045,0.0,8.26
POST00002482,0.0,8.18
POST00001640,0.0,7.43
POST00002228,0.0,12.61
POST00003126,7.949820518051527,7.94
POST00003082,9.661636166993084,10.54
POST00003520,7.153331050468148,9.2
POST00000499,0.0,7.78
POST00000940,0.0,7.15
POST00002272,0.0,9.97
POST00001504,0.0,7.71
POST00000115,0.0,7.48
POST00002695,0.0,5.97
POST00003362,6.458392414483637,2.81
POST00003269,11.468670210940392,12.14
POST00000533,0.0,6.27
POST00000971,0.0,6.48
POST00002609,0.0,9.32
POST00003186,6.067937006506542,4.4
POST00003141,7.727685827215276,10.85
POST00002453,0.0,8.62
POST00002580,0.0,7.08
POST00001788,0.0,2.84
POST00002769,9.155441059734704,10.58
POST00000153,0.0,11.5
POST00003624,11.048774712958497,11.46
POST00000624,0.0,8.74
POST00001866,0.0,7.74
POST00000932,0.0,1.43
POST00003370,8.276589452615816,5.91
POST00000335,0.0,4.1
POST00002760,9.869267189979501,9.2
POST00002293,0.0,1.62
POST00000423,0.0,10.52
POST00000718,0.0,9.85
POST00002582,0.0,4.3
POST00000247,0.0,6.02
POST00000680,0.0,12.22
POST00003988,9.63592154665969,10.47
POST00001145,0.0,9.41
POST00002268,0.0,7.59
POST00002421,0.0,8.3
POST00002611,0.0,8.7
POST00001017,0.0,9.43
POST00003874,7.3962101191788845,8.92
POST00003300,7.395112648155346,9.88
POST00003136,7.359596500668688,5.92
POST00000077,0.0,4.33
POST00001195,0.0,7.2
POST00001970,0.0,10.49
POST00000586,0.0,8.58
POST00000598,0.0,11.52
POST00003174,9.799385357317318,9.23
POST00001320,0.0,10.23
POST00000422,0.0,10.09
POST00000642,0.0,7.75
POST00003574,3.170833977990857,2.93
POST00003898,4.980131731636,4.77
POST00000716,0.0,9.72
POST00002675,0.0,10.44
POST00003195,7.779395905486094,4.16
POST00001795,0.0,10.78
POST00003743,7.60596032199636,10.55
POST00002241,0.0,5.86
POST00001727,0.0,2.97
POST00000744,0.0,9.03
POST00003196,5.124451486957769,7.39
POST00002269,0.0,5.0
POST00001383,0.0,6.4
POST00002043,0.0,12.66
POST00002132,0.0,8.15
POST00000479,0.0,10.31
POST00001033,0.0,3.79
POST00003501,10.756818194871473,2.91
POST00003880,10.704524827113602,10.22
POST00003770,10.95015751016774,12.85
POST00003407,9.995856341011905,9.46
POST00000387,0.0,8.2
POST00003252,3.891793858927686,2.26
POST00000317,0.0,2.57
POST00001210,0.0,11.1
POST00002203,0.0,10.68
POST00002978,8.896441741302185,8.24
POST00001300,0.0,9.03
POST00002458,0.0,11.64
POST00003357,10.75617355540308,12.21
POST00000437,0.0,3.01
POST00003783,4.4496302589788845,5.76
POST00002089,0.0,3.94
POST00001695,0.0,10.83
POST00000199,0.0,9.17
POST00001128,0.0,8.44
POST00002557,0.0,10.89
POST00003975,9.276923456583958,7.49
POST00000635,0.0,8.65
POST00001649,0.0,12.94
POST00002717,0.0,11.14
POST00001112,0.0,12.12
POST00003614,10.179106029761053,8.81
POST00003093,10.34970404350143,10.88
POST00003349,8.466136225853283,7.44
POST00001160,0.0,4.35
POST00002732,0.0,9.64
POST00003120,10.557043685367981,11.18
POST00000778,0.0,6.89
POST00001392,0.0,10.01
POST00002027,0.0,5.01
POST00002864,9.795572449732294,10.42
POST00000444,0.0,6.59
POST00001404,0.0,9.67
POST00003740,9.041786350616789,10.67
POST00000560,0.0,7.54
POST00003708,7.688189629130477,8.42
POST00003155,11.930115083572058,11.7
POST00002739,0.0,6.46
POST00000353,0.0,9.43
POST00003478,8.146953023972884,6.63
POST00001225,0.0,10.49
POST00000677,0.0,11.51
POST00000033,0.0,4.45
POST00001882,0.0,5.35
POST00000506,0.0,4.99
POST00000979,0.0,8.23
POST00003313,8.187846413048629,10.7
POST00000468,0.0,11.93
POST00002436,0.0,7.24
POST00000707,0.0,12.42
POST00000240,0.0,8.77
POST00003033,10.00386519636719,12.74
POST00001792,0.0,8.2
POST00000108,0.0,10.49
POST00001014,0.0,4.78
POST00002801,10.350828846094855,7.75
POST00003331,7.486512967335493,5.99
POST00000170,0.0,8.57
POST00001365,0.0,4.32
POST00002547,0.0,5.51
POST00003667,9.439615530829123,11.3
POST00003696,9.491187567989613,10.23
POST00001350,0.0,4.32
POST00000817,0.0,9.42
POST00002943,7.5345955631893595,5.63
POST00003123,8.163358497743936,10.51
POST00000973,0.0,4.26
POST00002141,0.0,2.13
POST00000673,0.0,10.01
POST00003967,8.11004490026762,8.9
POST00002799,8.824479358883611,8.55
POST00000225,0.0,7.12
POST00003808,10.756833447032964,12.77
POST00002693,0.0,10.33
POST00001463,0.0,10.17
POST00002504,0.0,9.34
POST00002077,0.0,12.83
POST00001169,0.0,11.65
POST00001886,0.0,9.52
POST00000581,0.0,4.8
POST00003684,10.510603823936016,8.91
POST00001935,0.0,4.04
POST00001913,0.0,4.81
POST00002121,0.0,8.82
POST00000913,0.0,7.64
POST00002765,9.316336170038287,11.28
POST00001441,0.0,6.01
POST00002310,0.0,7.85
POST00003194,11.918551864497699,11.36
POST00001376,0.0,10.2
POST00002706,0.0,12.51
POST00002649,0.0,2.3
POST00000029,0.0,4.41
POST00003079,8.114265611329465,10.91
POST00004001,6.5288197675929,5.68
POST00000327,0.0,5.11
POST00000204,0.0,9.72
POST00001452,0.0,3.39
POST00001533,0.0,4.47
POST00002419,0.0,8.56
POST00003924,7.51658194053658,2.84
POST00001382,0.0,5.32
POST00001417,0.0,8.83
POST00002996,3.6983906698963116,3.75
POST00003225,10.370061646898003,11.4
POST00001843,0.0,4.02
POST00000820,0.0,12.05
POST00001796,0.0,7.01
POST00003165,8.092136657859037,8.99
POST00000022,0.0,2.72
POST00001293,0.0,10.89
POST00000769,0.0,10.05
POST00002122,0.0,10.19
POST00001213,0.0,8.53
POST00000901,0.0,6.78
POST00000239,0.0,10.09
POST00002930,7.8802776838838575,7.9
POST00001746,0.0,10.91
POST00002002,0.0,8.18
POST00003680,10.640812710409726,8.23
POST00002355,0.0,7.29
POST00001072,0.0,3.32
POST00003637,9.373393976351306,8.33
POST00002809,10.921662800245366,9.58
POST00001459,0.0,9.62
POST00003255,6.490316502334721,6.48
POST00000293,0.0,6.58
POST00003627,9.818977548173415,5.25
POST00003372,2.644999956926232,2.24
POST00001167,0.0,9.26
POST00001277,0.0,9.16
POST00001897,0.0,9.92
POST00002108,0.0,7.56
POST00003513,10.625444719351297,12.55
POST00000392,0.0,10.66
POST00002884,11.055011248350777,10.82
POST00002939,8.320311445538454,7.06
POST00001933,0.0,4.16
POST00001022,0.0,6.09
POST00003935,8.746211357400767,10.16
POST00002434,0.0,7.12
POST00001673,0.0,9.66
POST00000829,0.0,9.52
POST00003442,6.341335364180493,7.63
POST00001069,0.0,3.83
POST00001403,0.0,3.71
POST00003128,7.446350611748366,11.28
POST00001214,0.0,4.11
POST00001609,0.0,6.57
POST00001513,0.0,9.19
POST00001496,0.0,8.34
POST00003676,7.39434698790466,7.68
POST00000757,0.0,10.12
POST00003756,6.825786505045269,6.0
POST00001433,0.0,11.98
POST00000440,0.0,6.96
POST00002907,6.260165555199066,9.65
POST00000568,0.0,12.57
POST00002068,0.0,11.61
POST00000138,0.0,7.65
POST00002508,0.0,7.46
POST00003594,8.864440460786184,8.98
POST00002726,0.0,6.55
POST00000870,0.0,7.72
POST00003540,8.918793287222885,11.09
POST00003830,10.259995008088485,11.03
POST00002600,0.0,6.22
POST00002911,8.518881748378103,4.56
POST00003138,8.38105666813371,5.8
POST00001253,0.0,11.32
POST00003809,7.9090204230165515,10.53
POST00002498,0.0,10.66
POST00003563,8.304905144562934,5.15
POST00002814,7.267115675223585,4.06
POST00002169,0.0,6.09
POST00002836,9.80234029718278,9.73
POST00002032,0.0,10.07
POST00000505,0.0,3.16
POST00000042,0.0,11.92
POST00001880,0.0,11.77
POST00000665,0.0,5.53
POST00003193,3.7900926286347643,4.75
POST00001373,0.0,8.29
POST00000315,0.0,9.19
POST00003429,11.121235809409956,11.48
POST00003435,10.250249140211409,11.16
POST00000554,0.0,10.89
POST00002640,0.0,12.02
POST00002085,0.0,12.46
POST00001327,0.0,11.67
POST00001800,0.0,5.99
POST00002527,0.0,2.42
POST00003346,8.95932929537754,11.26
POST00000768,0.0,9.78
POST00000260,0.0,6.91
POST00001869,0.0,11.92
POST00000877,0.0,6.81
POST00003329,6.847836093954873,7.14
POST00000172,0.0,6.87
POST00000951,0.0,5.13
POST00002969,8.365878566057122,10.36
POST00003059,11.106334303917361,9.65
POST00000186,0.0,7.93
POST00003133,9.06820454120456,10.1
POST00001318,0.0,8.71
POST00001721,0.0,10.24
POST00000430,0.0,3.68
